Order_ID,Date,Customer_ID,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Total_Sales,Discount_Percent,Discount_Amount,Final_Price,Payment_Method
ORD3490,2024-02-03,CUST1760,Premium,Surabaya,Electronics,Camera,1,1068.91,1068.91,5,53.45,1015.46,E-Wallet
ORD2657,2024-02-03,CUST1491,Regular,Surabaya,Sports,Tennis Racket,1,693.48,693.48,0,0.0,693.48,E-Wallet
ORD3057,2024-02-03,CUST1670,Premium,Medan,Clothing,Dress,2,77.57,155.14,5,7.76,147.38,Debit Card
ORD1534,2024-02-03,CUST1782,Regular,Makassar,Clothing,Sneakers,3,120.88,362.64,0,0.0,362.64,E-Wallet
ORD4130,2024-02-03,CUST1580,Regular,Surabaya,Home & Living,Cookware Set,4,121.36,485.44,0,0.0,485.44,Bank Transfer
ORD2235,2024-02-03,CUST1825,VIP,Makassar,Clothing,Jacket,1,123.82,123.82,20,24.76,99.06,E-Wallet
ORD5014,2024-02-03,CUST1114,Premium,Jakarta,Electronics,Laptop,3,119.47,358.41,0,0.0,358.41,E-Wallet
ORD1072,2024-02-03,CUST2275,Premium,Medan,Home & Living,Cookware Set,1,211.76,211.76,5,10.59,201.17,Bank Transfer
ORD2803,2024-02-03,CUST1491,Regular,Jakarta,Books,Fiction Novel,1,36.75,36.75,0,0.0,36.75,Debit Card
ORD5278,2024-02-04,CUST1666,Premium,Makassar,Sports,Dumbbells,1,437.36,437.36,0,0.0,437.36,Bank Transfer
ORD3446,2024-02-04,CUST1613,VIP,Jakarta,Books,Cookbook,1,13.68,13.68,15,2.05,11.63,Bank Transfer
ORD2278,2024-02-04,CUST2213,Regular,Surabaya,Books,Biography,1,20.86,20.86,0,0.0,20.86,E-Wallet
ORD5036,2024-02-04,CUST1813,Regular,Medan,Clothing,Dress,8,37.72,301.76,0,0.0,301.76,E-Wallet
ORD2364,2024-02-04,CUST1259,Regular,Semarang,Clothing,Dress,3,137.06,411.18,0,0.0,411.18,Credit Card
ORD1643,2024-02-04,CUST2256,Premium,Medan,Books,Business Book,1,20.52,20.52,10,2.05,18.47,E-Wallet
ORD4397,2024-02-05,CUST1979,Regular,Medan,Books,Magazine,4,31.88,127.52,0,0.0,127.52,E-Wallet
ORD4431,2024-02-05,CUST2108,Premium,Semarang,Electronics,Smartwatch,10,550.22,5502.2,10,550.22,4951.98,E-Wallet
ORD2753,2024-02-05,CUST1566,Regular,Bandung,Sports,Dumbbells,1,213.89,213.89,0,0.0,213.89,Cash
ORD2126,2024-02-05,CUST1423,Regular,Medan,Clothing,T-Shirt,1,32.43,32.43,0,0.0,32.43,Credit Card
ORD4179,2024-02-05,CUST1793,Premium,Medan,Electronics,Camera,3,520.62,1561.86,10,156.19,1405.67,Credit Card
ORD1189,2024-02-06,CUST1673,Regular,Jakarta,Clothing,Sneakers,1,110.69,110.69,0,0.0,110.69,Debit Card
ORD5243,2024-02-06,CUST1479,Regular,Surabaya,Sports,Sports Bottle,2,656.98,1313.96,0,0.0,1313.96,Cash
ORD4924,2024-02-07,CUST1180,Regular,Semarang,Home & Living,Coffee Maker,10,46.64,466.4,0,0.0,466.4,Bank Transfer
ORD5009,2024-02-07,CUST1428,Premium,Bandung,Sports,Tennis Racket,1,497.64,497.64,5,24.88,472.76,Debit Card
ORD4780,2024-02-07,CUST1644,Regular,Bandung,Sports,Running Shoes,2,702.92,1405.84,0,0.0,1405.84,E-Wallet
ORD4986,2024-02-07,CUST1009,Regular,Makassar,Sports,Running Shoes,1,89.39,89.39,0,0.0,89.39,Debit Card
ORD3556,2024-02-07,CUST1883,Regular,Semarang,Books,Magazine,2,33.79,67.58,0,0.0,67.58,Bank Transfer
ORD1703,2024-02-07,CUST2406,VIP,Semarang,Clothing,T-Shirt,1,113.54,113.54,20,22.71,90.83,Bank Transfer
ORD1335,2024-02-07,CUST2397,Regular,Surabaya,Home & Living,Coffee Maker,1,281.32,281.32,0,0.0,281.32,Debit Card
ORD3925,2024-02-08,CUST1615,Regular,Medan,Sports,Bicycle,5,785.39,3926.95,0,0.0,3926.95,Debit Card
ORD4737,2024-02-08,CUST2284,Premium,Bandung,Books,Fiction Novel,3,42.31,126.93,10,12.69,114.24,Debit Card
ORD3721,2024-02-08,CUST1286,Premium,Jakarta,Electronics,Tablet,4,1449.04,5796.16,0,0.0,5796.16,Credit Card
ORD3872,2024-02-08,CUST2432,Premium,Medan,Books,Fiction Novel,5,30.38,151.9,5,7.6,144.3,Bank Transfer
ORD2218,2024-02-08,CUST2198,Regular,Semarang,Sports,Tennis Racket,3,631.11,1893.33,0,0.0,1893.33,Debit Card
ORD2455,2024-02-08,CUST2039,Premium,Medan,Electronics,Camera,6,751.43,4508.58,0,0.0,4508.58,E-Wallet
ORD5187,2024-02-09,CUST1679,Regular,Bandung,Books,Fiction Novel,2,22.76,45.52,0,0.0,45.52,Bank Transfer
ORD4760,2024-02-09,CUST2087,Regular,Jakarta,Home & Living,Lamp,1,182.68,182.68,0,0.0,182.68,Credit Card
ORD3394,2024-02-09,CUST2055,VIP,Medan,Clothing,Dress,5,57.44,287.2,20,57.44,229.76,Credit Card
ORD2822,2024-02-09,CUST1074,Regular,Medan,Clothing,T-Shirt,2,89.89,179.78,0,0.0,179.78,Debit Card
ORD2287,2024-02-09,CUST1982,Regular,Makassar,Clothing,Dress,1,46.28,46.28,0,0.0,46.28,Credit Card
ORD4422,2024-02-09,CUST2066,Regular,Makassar,Clothing,Dress,3,100.07,300.21,0,0.0,300.21,Bank Transfer
ORD5037,2024-02-09,CUST1014,Regular,Bandung,Electronics,Smartphone,4,261.34,1045.36,0,0.0,1045.36,Credit Card
ORD2070,2024-02-10,CUST2159,Regular,Medan,Electronics,Tablet,1,875.2,875.2,0,0.0,875.2,Credit Card
ORD1132,2024-02-10,CUST2018,Premium,Makassar,Home & Living,Coffee Maker,1,180.63,180.63,0,0.0,180.63,Bank Transfer
ORD1412,2024-02-10,CUST1829,Premium,Bandung,Sports,Yoga Mat,7,548.2,3837.4,0,0.0,3837.4,Credit Card
ORD1011,2024-02-10,CUST2198,Premium,Surabaya,Books,Business Book,8,20.6,164.8,10,16.48,148.32,Credit Card
ORD3695,2024-02-10,CUST1554,Regular,Makassar,Clothing,T-Shirt,2,15.52,31.04,0,0.0,31.04,Bank Transfer
ORD5086,2024-02-11,CUST2427,Premium,Bandung,Sports,Sports Bottle,1,101.83,101.83,10,10.18,91.65,Debit Card
ORD4492,2024-02-11,CUST1886,Regular,Surabaya,Clothing,Dress,5,139.78,698.9,0,0.0,698.9,Credit Card
ORD1455,2024-02-11,CUST2435,Regular,Semarang,Sports,Running Shoes,2,688.17,1376.34,0,0.0,1376.34,Bank Transfer
ORD1301,2024-02-11,CUST1736,Regular,Bandung,Clothing,Sneakers,2,58.42,116.84,0,0.0,116.84,Debit Card
ORD4141,2024-02-12,CUST1677,Regular,Makassar,Books,Magazine,6,47.47,284.82,0,0.0,284.82,Credit Card
ORD4827,2024-02-12,CUST1868,Premium,Medan,Clothing,Jacket,2,143.6,287.2,0,0.0,287.2,Credit Card
ORD4876,2024-02-12,CUST1552,Premium,Surabaya,Home & Living,Lamp,1,162.03,162.03,10,16.2,145.83,Credit Card
ORD3948,2024-02-12,CUST2127,Premium,Bandung,Home & Living,Vacuum Cleaner,1,41.74,41.74,10,4.17,37.57,Bank Transfer
ORD1212,2024-02-12,CUST1098,Regular,Makassar,Sports,Bicycle,3,217.58,652.74,0,0.0,652.74,Debit Card
ORD3188,2024-02-12,CUST1149,Regular,Jakarta,Sports,Yoga Mat,4,658.17,2632.68,0,0.0,2632.68,E-Wallet
ORD1387,2024-02-12,CUST1169,Premium,Semarang,Sports,Running Shoes,1,510.29,510.29,5,25.51,484.78,E-Wallet
ORD1370,2024-02-12,CUST1692,Regular,Medan,Clothing,Dress,1,126.35,126.35,0,0.0,126.35,Bank Transfer
ORD3674,2024-02-13,CUST2173,Regular,Semarang,Home & Living,Lamp,5,48.02,240.1,0,0.0,240.1,E-Wallet
ORD1239,2024-02-13,CUST1548,Regular,Jakarta,Clothing,Jacket,1,84.52,84.52,0,0.0,84.52,Debit Card
ORD4368,2024-02-13,CUST1142,VIP,Jakarta,Home & Living,Blender,1,147.14,147.14,15,22.07,125.07,E-Wallet
ORD2184,2024-02-13,CUST2431,Premium,Bandung,Books,Biography,1,12.29,12.29,0,0.0,12.29,Credit Card
ORD3252,2024-02-13,CUST1062,Regular,Surabaya,Clothing,Backpack,3,99.4,298.2,0,0.0,298.2,E-Wallet
ORD4757,2024-02-14,CUST1033,Regular,Bandung,Books,Fiction Novel,1,47.14,47.14,0,0.0,47.14,Debit Card
ORD2227,2024-02-14,CUST2098,Regular,Makassar,Books,Fiction Novel,1,47.79,47.79,0,0.0,47.79,E-Wallet
ORD1909,2024-02-14,CUST1932,VIP,Medan,Home & Living,Bedding Set,1,208.34,208.34,20,41.67,166.67,Credit Card
ORD3996,2024-02-14,CUST1893,Premium,Makassar,Home & Living,Bedding Set,1,55.5,55.5,0,0.0,55.5,Debit Card
ORD4915,2024-02-14,CUST1376,Premium,Surabaya,Sports,Yoga Mat,2,236.2,472.4,10,47.24,425.16,E-Wallet
ORD3873,2024-02-14,CUST1838,VIP,Jakarta,Clothing,Jeans,2,52.27,104.54,20,20.91,83.63,Bank Transfer
ORD1400,2024-02-15,CUST1017,Regular,Bandung,Electronics,Smartwatch,1,1305.75,1305.75,0,0.0,1305.75,E-Wallet
ORD4913,2024-02-15,CUST1908,Premium,Makassar,Sports,Bicycle,8,486.98,3895.84,0,0.0,3895.84,E-Wallet
ORD5134,2024-02-15,CUST1003,Regular,Medan,Electronics,Camera,2,983.66,1967.32,0,0.0,1967.32,Debit Card
ORD1272,2024-02-15,CUST1535,Regular,Medan,Electronics,Smartphone,5,1473.44,7367.2,0,0.0,7367.2,Credit Card
ORD3970,2024-02-15,CUST2042,Regular,Bandung,Clothing,Dress,1,130.42,130.42,0,0.0,130.42,Credit Card
ORD1010,2024-02-15,CUST2023,Premium,Semarang,Home & Living,Coffee Maker,1,83.02,83.02,5,4.15,78.87,Credit Card
ORD3781,2024-02-15,CUST1824,Regular,Semarang,Electronics,Tablet,4,1402.37,5609.48,0,0.0,5609.48,Debit Card
ORD2611,2024-02-15,CUST1873,Premium,Surabaya,Home & Living,Coffee Maker,3,291.96,875.88,10,87.59,788.29,Credit Card
ORD4283,2024-02-16,CUST1280,Regular,Makassar,Books,Business Book,5,18.23,91.15,0,0.0,91.15,Credit Card
ORD3683,2024-02-16,CUST2140,Regular,Semarang,Home & Living,Coffee Maker,1,53.59,53.59,0,0.0,53.59,Debit Card
ORD2626,2024-02-16,CUST1923,Premium,Bandung,Books,Fiction Novel,1,22.12,22.12,0,0.0,22.12,E-Wallet
ORD4506,2024-02-16,CUST1836,Regular,Surabaya,Sports,Running Shoes,8,136.4,1091.2,0,0.0,1091.2,Bank Transfer
ORD2185,2024-02-16,CUST1510,Regular,Semarang,Clothing,T-Shirt,6,96.26,577.56,0,0.0,577.56,E-Wallet
ORD3080,2024-02-17,CUST2429,Regular,Makassar,Clothing,Jeans,1,40.67,40.67,0,0.0,40.67,E-Wallet
ORD4363,2024-02-17,CUST2010,Regular,Bandung,Sports,Tennis Racket,1,30.72,30.72,0,0.0,30.72,Cash
ORD1368,2024-02-17,CUST2192,Regular,Bandung,Sports,Sports Bottle,1,237.02,237.02,0,0.0,237.02,Debit Card
ORD2575,2024-02-17,CUST1211,Regular,Makassar,Home & Living,Lamp,1,173.78,173.78,0,0.0,173.78,E-Wallet
ORD4966,2024-02-17,CUST2000,Premium,Jakarta,Books,Fiction Novel,1,38.39,38.39,0,0.0,38.39,E-Wallet
ORD1245,2024-02-17,CUST1592,Regular,Semarang,Home & Living,Coffee Maker,6,135.16,810.96,0,0.0,810.96,Debit Card
ORD4909,2024-02-17,CUST2177,Regular,Surabaya,Home & Living,Coffee Maker,1,36.74,36.74,0,0.0,36.74,E-Wallet
ORD3728,2024-02-17,CUST1733,Regular,Semarang,Electronics,Headphones,1,1338.48,1338.48,0,0.0,1338.48,Credit Card
ORD3288,2024-02-18,CUST1717,Regular,Medan,Sports,Sports Bottle,2,87.93,175.86,0,0.0,175.86,Credit Card
ORD4324,2024-02-18,CUST1598,Premium,Jakarta,Sports,Yoga Mat,4,603.43,2413.72,10,241.37,2172.35,Credit Card
ORD2735,2024-02-18,CUST1617,Regular,Surabaya,Home & Living,Lamp,5,53.94,269.7,0,0.0,269.7,E-Wallet
ORD1487,2024-02-18,CUST1029,Regular,Jakarta,Books,Self-Help Book,1,25.33,25.33,0,0.0,25.33,E-Wallet
ORD1774,2024-02-18,CUST1736,VIP,Semarang,Clothing,Jacket,4,23.43,93.72,10,9.37,84.35,E-Wallet
ORD1552,2024-02-19,CUST2267,Regular,Makassar,Books,Cookbook,2,10.68,21.36,0,0.0,21.36,Credit Card
ORD2412,2024-02-19,CUST1422,Premium,Makassar,Books,Self-Help Book,1,14.05,14.05,10,1.41,12.64,Credit Card
ORD3884,2024-02-19,CUST1330,Premium,Jakarta,Home & Living,Coffee Maker,1,120.51,120.51,0,0.0,120.51,Credit Card
ORD4798,2024-02-19,CUST1129,Regular,Makassar,Clothing,Jacket,1,79.77,79.77,0,0.0,79.77,Debit Card
ORD3854,2024-02-19,CUST1547,Regular,Jakarta,Books,Self-Help Book,1,15.93,15.93,0,0.0,15.93,E-Wallet
ORD4877,2024-02-20,CUST1729,Premium,Bandung,Books,Business Book,5,44.98,224.9,0,0.0,224.9,E-Wallet
ORD3208,2024-02-20,CUST2128,Regular,Surabaya,Sports,Running Shoes,1,444.71,444.71,0,0.0,444.71,Credit Card
ORD1057,2024-02-20,CUST2341,Regular,Surabaya,Sports,Yoga Mat,1,257.02,257.02,0,0.0,257.02,E-Wallet
ORD5305,2024-02-20,CUST1040,Premium,Jakarta,Books,Biography,1,48.86,48.86,10,4.89,43.97,Debit Card
ORD1935,2024-02-20,CUST1951,Regular,Jakarta,Clothing,T-Shirt,1,35.24,35.24,0,0.0,35.24,Bank Transfer
ORD1776,2024-02-20,CUST2138,Regular,Makassar,Books,Self-Help Book,1,31.8,31.8,0,0.0,31.8,Credit Card
ORD1237,2024-02-20,CUST1952,Regular,Jakarta,Home & Living,Bedding Set,1,45.07,45.07,0,0.0,45.07,Debit Card
ORD1315,2024-02-20,CUST2024,Premium,Jakarta,Books,Self-Help Book,3,32.11,96.33,10,9.63,86.7,Credit Card
ORD2349,2024-02-21,CUST2309,VIP,Medan,Home & Living,Lamp,1,223.63,223.63,10,22.36,201.27,E-Wallet
ORD2563,2024-02-21,CUST2336,Premium,Semarang,Electronics,Tablet,1,1051.08,1051.08,10,105.11,945.97,Debit Card
ORD4999,2024-02-21,CUST2393,Regular,Surabaya,Home & Living,Vacuum Cleaner,1,283.53,283.53,0,0.0,283.53,Credit Card
ORD5075,2024-02-21,CUST1386,Premium,Semarang,Books,Cookbook,2,27.8,55.6,0,0.0,55.6,Credit Card
ORD1949,2024-02-21,CUST1682,Regular,Medan,Electronics,Tablet,2,1306.34,2612.68,0,0.0,2612.68,Debit Card
ORD5234,2024-02-21,CUST1234,Regular,Semarang,Electronics,Laptop,1,852.85,852.85,0,0.0,852.85,Cash
ORD3375,2024-02-21,CUST1455,Regular,Jakarta,Home & Living,Lamp,1,175.35,175.35,0,0.0,175.35,E-Wallet
ORD1463,2024-02-21,CUST1638,Regular,Jakarta,Books,Biography,2,44.69,89.38,0,0.0,89.38,Credit Card
ORD4711,2024-02-21,CUST1169,Regular,Surabaya,Sports,Tennis Racket,3,228.18,684.54,0,0.0,684.54,Debit Card
ORD4381,2024-02-22,CUST2210,VIP,Surabaya,Books,Biography,2,47.1,94.2,15,14.13,80.07,E-Wallet
ORD3380,2024-02-22,CUST1383,Regular,Makassar,Electronics,Smartphone,4,359.35,1437.4,0,0.0,1437.4,Credit Card
ORD3636,2024-02-22,CUST1600,Premium,Jakarta,Clothing,Backpack,7,115.02,805.14,0,0.0,805.14,Debit Card
ORD1069,2024-02-22,CUST2197,Regular,Jakarta,Home & Living,Lamp,9,153.13,1378.17,0,0.0,1378.17,Debit Card
ORD3700,2024-02-22,CUST1825,Premium,Jakarta,Electronics,Headphones,2,537.52,1075.04,10,107.5,967.54,Bank Transfer
ORD3194,2024-02-22,CUST2367,Premium,Bandung,Electronics,Smartphone,1,388.93,388.93,0,0.0,388.93,Credit Card
ORD2055,2024-02-22,CUST2335,Premium,Semarang,Clothing,T-Shirt,1,51.34,51.34,0,0.0,51.34,E-Wallet
ORD4299,2024-02-22,CUST1512,Regular,Semarang,Clothing,Backpack,4,133.89,535.56,0,0.0,535.56,Debit Card
ORD4472,2024-02-22,CUST1683,Regular,Semarang,Books,Cookbook,2,15.85,31.7,0,0.0,31.7,Debit Card
ORD4736,2024-02-23,CUST2347,Regular,Semarang,Books,Business Book,3,35.58,106.74,0,0.0,106.74,Credit Card
ORD1591,2024-02-23,CUST2065,Premium,Makassar,Home & Living,Blender,3,26.5,79.5,10,7.95,71.55,Debit Card
ORD4675,2024-02-23,CUST1540,Regular,Semarang,Home & Living,Bedding Set,1,123.19,123.19,0,0.0,123.19,E-Wallet
ORD2650,2024-02-23,CUST2291,Regular,Semarang,Home & Living,Blender,1,140.0,140.0,0,0.0,140.0,E-Wallet
ORD2334,2024-02-23,CUST1643,Regular,Bandung,Sports,Sports Bottle,8,120.61,964.88,0,0.0,964.88,E-Wallet
ORD2543,2024-02-23,CUST1906,Premium,Bandung,Electronics,Headphones,1,1169.11,1169.11,5,58.46,1110.65,Debit Card
ORD2515,2024-02-23,CUST1406,Regular,Semarang,Books,Biography,1,49.33,49.33,0,0.0,49.33,Bank Transfer
ORD4491,2024-02-23,CUST2341,Premium,Makassar,Clothing,Dress,2,88.54,177.08,0,0.0,177.08,Credit Card
ORD1728,2024-02-24,CUST2270,Regular,Jakarta,Books,Fiction Novel,1,34.05,34.05,0,0.0,34.05,Debit Card
ORD4359,2024-02-24,CUST1175,Regular,Makassar,Books,Cookbook,3,39.31,117.93,0,0.0,117.93,Credit Card
ORD4600,2024-02-25,CUST1433,Regular,Semarang,Clothing,Dress,1,138.37,138.37,0,0.0,138.37,E-Wallet
ORD2654,2024-02-25,CUST1165,Regular,Surabaya,Clothing,Backpack,1,18.92,18.92,0,0.0,18.92,E-Wallet
ORD4621,2024-02-26,CUST1193,Regular,Medan,Clothing,Jeans,1,114.03,114.03,0,0.0,114.03,Bank Transfer
ORD2562,2024-02-26,CUST2227,Regular,Surabaya,Home & Living,Cookware Set,4,117.91,471.64,0,0.0,471.64,E-Wallet
ORD2032,2024-02-26,CUST1757,Regular,Surabaya,Electronics,Laptop,1,140.18,140.18,0,0.0,140.18,Debit Card
ORD3934,2024-02-26,CUST1695,Regular,Semarang,Books,Fiction Novel,3,39.47,118.41,0,0.0,118.41,Debit Card
ORD5281,2024-02-26,CUST1971,Premium,Semarang,Home & Living,Coffee Maker,3,91.15,273.45,10,27.34,246.11,Credit Card
ORD4657,2024-02-26,CUST2146,Regular,Semarang,Clothing,Sneakers,2,102.32,204.64,0,0.0,204.64,E-Wallet
ORD1048,2024-02-26,CUST1964,Regular,Makassar,Clothing,Jacket,2,36.49,72.98,0,0.0,72.98,Bank Transfer
ORD4684,2024-02-26,CUST2258,Regular,Medan,Books,Magazine,3,36.04,108.12,0,0.0,108.12,Credit Card
ORD4304,2024-02-27,CUST2309,Regular,Surabaya,Electronics,Smartwatch,1,1109.56,1109.56,0,0.0,1109.56,Debit Card
ORD5213,2024-02-27,CUST1097,Regular,Bandung,Electronics,Camera,1,854.98,854.98,0,0.0,854.98,Credit Card
ORD3790,2024-02-27,CUST1663,VIP,Semarang,Electronics,Laptop,3,1345.29,4035.87,15,605.38,3430.49,Cash
ORD3122,2024-02-27,CUST1278,VIP,Makassar,Sports,Sports Bottle,7,76.63,536.41,20,107.28,429.13,Debit Card
ORD2841,2024-02-27,CUST2060,Premium,Semarang,Electronics,Smartphone,2,364.91,729.82,10,72.98,656.84,Debit Card
ORD2928,2024-02-27,CUST1982,Premium,Jakarta,Clothing,T-Shirt,3,92.86,278.58,5,13.93,264.65,E-Wallet
ORD1988,2024-02-27,CUST1168,Premium,Semarang,Electronics,Smartwatch,1,1008.24,1008.24,5,50.41,957.83,Credit Card
ORD4442,2024-02-28,CUST2099,Regular,Makassar,Electronics,Smartwatch,1,1311.19,1311.19,0,0.0,1311.19,Credit Card
ORD2372,2024-02-28,CUST1643,Regular,Jakarta,Electronics,Smartwatch,4,1440.86,5763.44,0,0.0,5763.44,Debit Card
ORD4667,2024-02-28,CUST1085,Regular,Medan,Clothing,Dress,1,48.08,48.08,0,0.0,48.08,Debit Card
ORD2049,2024-02-29,CUST2110,Regular,Bandung,Electronics,Headphones,1,510.2,510.2,0,0.0,510.2,Cash
ORD4158,2024-02-29,CUST1980,Regular,Medan,Sports,Sports Bottle,4,768.87,3075.48,0,0.0,3075.48,Credit Card
ORD1878,2024-02-29,CUST1782,Premium,Semarang,Clothing,Sneakers,1,77.39,77.39,0,0.0,77.39,Credit Card
ORD4662,2024-02-29,CUST2393,Regular,Makassar,Clothing,T-Shirt,1,142.62,142.62,0,0.0,142.62,Credit Card
ORD1739,2024-02-29,CUST1413,Premium,Semarang,Books,Fiction Novel,1,23.35,23.35,0,0.0,23.35,Credit Card
ORD2818,2024-03-01,CUST1022,Premium,Surabaya,Books,Self-Help Book,2,21.12,42.24,5,2.11,40.13,Credit Card
ORD2849,2024-03-01,CUST1962,Regular,Medan,Electronics,Headphones,3,1369.84,4109.52,0,0.0,4109.52,E-Wallet
ORD1875,2024-03-01,CUST1849,VIP,Makassar,Books,Cookbook,1,16.55,16.55,15,2.48,14.07,E-Wallet
ORD4255,2024-03-01,CUST1808,Regular,Jakarta,Books,Self-Help Book,1,48.1,48.1,0,0.0,48.1,Debit Card
ORD2296,2024-03-01,CUST1724,Regular,Jakarta,Clothing,T-Shirt,1,138.14,138.14,0,0.0,138.14,Debit Card
ORD1252,2024-03-02,CUST1972,Premium,Makassar,Sports,Running Shoes,4,641.47,2565.88,10,256.59,2309.29,Credit Card
ORD1206,2024-03-02,CUST2115,VIP,Semarang,Clothing,Backpack,1,105.21,105.21,10,10.52,94.69,Cash
ORD4296,2024-03-02,CUST1829,Premium,Medan,Books,Cookbook,3,14.21,42.63,5,2.13,40.5,Credit Card
ORD2594,2024-03-02,CUST1354,Regular,Semarang,Electronics,Laptop,3,329.76,989.28,0,0.0,989.28,Credit Card
ORD1858,2024-03-02,CUST1598,Regular,Medan,Sports,Dumbbells,2,389.65,779.3,0,0.0,779.3,E-Wallet
ORD3273,2024-03-02,CUST1922,Regular,Semarang,Electronics,Tablet,3,1302.85,3908.55,0,0.0,3908.55,E-Wallet
ORD3069,2024-03-02,CUST2230,Premium,Makassar,Electronics,Headphones,1,1309.39,1309.39,10,130.94,1178.45,E-Wallet
ORD3541,2024-03-03,CUST1314,Regular,Jakarta,Books,Self-Help Book,3,48.16,144.48,0,0.0,144.48,E-Wallet
ORD4935,2024-03-03,CUST2075,Regular,Semarang,Electronics,Laptop,2,1112.39,2224.78,0,0.0,2224.78,Bank Transfer
ORD2176,2024-03-03,CUST1382,Regular,Makassar,Sports,Bicycle,4,530.53,2122.12,0,0.0,2122.12,Credit Card
ORD2425,2024-03-03,CUST2255,Regular,Semarang,Home & Living,Vacuum Cleaner,7,77.41,541.87,0,0.0,541.87,Debit Card
ORD5185,2024-03-04,CUST2114,Regular,Jakarta,Clothing,T-Shirt,3,122.97,368.91,0,0.0,368.91,Credit Card
ORD3796,2024-03-04,CUST1008,Premium,Makassar,Books,Self-Help Book,1,20.41,20.41,10,2.04,18.37,Cash
ORD3184,2024-03-04,CUST2065,Premium,Jakarta,Electronics,Laptop,3,419.96,1259.88,10,125.99,1133.89,Credit Card
ORD4648,2024-03-04,CUST2035,Regular,Makassar,Books,Magazine,2,23.03,46.06,0,0.0,46.06,Debit Card
ORD4856,2024-03-05,CUST2338,Regular,Jakarta,Clothing,Jeans,1,104.19,104.19,0,0.0,104.19,Cash
ORD3613,2024-03-05,CUST1678,Premium,Medan,Clothing,Dress,3,135.22,405.66,0,0.0,405.66,Credit Card
ORD3117,2024-03-05,CUST1871,Regular,Surabaya,Sports,Running Shoes,2,21.14,42.28,0,0.0,42.28,E-Wallet
ORD3952,2024-03-05,CUST2320,Regular,Surabaya,Books,Self-Help Book,3,35.84,107.52,0,0.0,107.52,Credit Card
ORD2727,2024-03-05,CUST1225,Premium,Surabaya,Clothing,Jeans,10,141.4,1414.0,10,141.4,1272.6,Credit Card
ORD2021,2024-03-05,CUST1017,Premium,Bandung,Books,Magazine,1,38.03,38.03,5,1.9,36.13,Bank Transfer
ORD1204,2024-03-05,CUST2056,Regular,Medan,Sports,Bicycle,2,68.99,137.98,0,0.0,137.98,Credit Card
ORD5110,2024-03-05,CUST1758,Regular,Makassar,Sports,Sports Bottle,2,295.11,590.22,0,0.0,590.22,Credit Card
ORD3232,2024-03-05,CUST1897,Premium,Makassar,Clothing,Sneakers,5,88.73,443.65,10,44.37,399.28,E-Wallet
ORD4466,2024-03-05,CUST1428,Regular,Surabaya,Electronics,Laptop,2,780.68,1561.36,0,0.0,1561.36,E-Wallet
ORD3039,2024-03-05,CUST2358,Regular,Surabaya,Sports,Running Shoes,1,253.29,253.29,0,0.0,253.29,Debit Card
ORD4228,2024-03-06,CUST1462,Regular,Semarang,Books,Cookbook,1,28.41,28.41,0,0.0,28.41,Debit Card
ORD5261,2024-03-06,CUST2112,Premium,Semarang,Electronics,Smartphone,5,1383.04,6915.2,0,0.0,6915.2,Debit Card
ORD4216,2024-03-06,CUST2116,Regular,Semarang,Books,Cookbook,1,22.55,22.55,0,0.0,22.55,Cash
ORD1082,2024-03-06,CUST1892,Premium,Bandung,Books,Fiction Novel,1,27.34,27.34,5,1.37,25.97,E-Wallet
ORD4024,2024-03-06,CUST1034,Regular,Makassar,Books,Self-Help Book,1,46.45,46.45,0,0.0,46.45,Credit Card
ORD2986,2024-03-06,CUST1976,Premium,Medan,Clothing,Jacket,3,21.88,65.64,5,3.28,62.36,E-Wallet
ORD4367,2024-03-06,CUST1170,Regular,Bandung,Books,Business Book,1,19.34,19.34,0,0.0,19.34,Bank Transfer
ORD2608,2024-03-07,CUST1334,Regular,Jakarta,Books,Cookbook,1,23.47,23.47,0,0.0,23.47,Debit Card
ORD2837,2024-03-07,CUST1668,VIP,Medan,Books,Self-Help Book,1,39.34,39.34,15,5.9,33.44,Debit Card
ORD4665,2024-03-07,CUST1255,VIP,Makassar,Electronics,Smartwatch,2,1085.39,2170.78,15,325.62,1845.16,Bank Transfer
ORD1330,2024-03-07,CUST2281,Regular,Bandung,Home & Living,Bedding Set,1,240.23,240.23,0,0.0,240.23,Credit Card
ORD2438,2024-03-07,CUST1261,Premium,Bandung,Electronics,Smartphone,1,942.05,942.05,10,94.2,847.85,Debit Card
ORD2039,2024-03-07,CUST1005,Regular,Surabaya,Electronics,Tablet,1,1339.13,1339.13,0,0.0,1339.13,E-Wallet
ORD4904,2024-03-07,CUST2251,Regular,Makassar,Sports,Yoga Mat,4,705.47,2821.88,0,0.0,2821.88,Credit Card
ORD3734,2024-03-08,CUST1774,Regular,Bandung,Sports,Bicycle,6,658.43,3950.58,0,0.0,3950.58,Bank Transfer
ORD4641,2024-03-08,CUST1830,Regular,Semarang,Home & Living,Vacuum Cleaner,5,82.62,413.1,0,0.0,413.1,Bank Transfer
ORD4649,2024-03-08,CUST2399,Premium,Medan,Electronics,Camera,10,189.09,1890.9,5,94.55,1796.35,E-Wallet
ORD2027,2024-03-08,CUST1254,Regular,Bandung,Sports,Yoga Mat,4,590.95,2363.8,0,0.0,2363.8,Debit Card
